"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/FPS/Effects/WeaponEffects/Explosion/m_flare_01.m_flare_01","49","20","20","1","15.991655","0","57"
"/Game/FPS/Environment/Materials/M_ConquesDecal.M_ConquesDecal","49","23","23","1","22.953650","0","46"
"/Game/FPS/Environment/Materials/M_BaseColor.M_BaseColor","49","57","57","1","58.194340","0","114"
"/Game/FPS/Environment/Materials/M_EmissiveBase.M_EmissiveBase","49","23","23","1","23.382910","0","55"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","37","37","1","37.839348","0","81"
"/Game/FPS/Environment/Materials/M_Glass.M_Glass","49","61","61","1","75.084686","0","140"
"/Game/FPS/Effects/WeaponEffects/BloodImpact/M_blood_cloud_01.M_blood_cloud_01","49","69","6","1","75.467628","0","542"
"/Game/FPS/UI/Materials/M_Compass.M_Compass","49","12","1","1","8.946480","0","54"
"/Game/FPS/UI/Materials/M_MinimapBase.M_MinimapBase","49","12","12","1","8.994098","0","19"
"/Game/FPS/Effects/Materials/Weapon/M_muzzle_flash_subUV.M_muzzle_flash_subUV","49","15","7","1","13.650709","0","73"
"/Game/FPS/Weapons/Materials/M_Reticle.M_Reticle","49","36","11","1","33.547127","0","131"
"/Game/Factory/Materials/Master/M_Landscape.M_Landscape","49","0","386","5","0.000000","0","344"
"/Game/FPS/Effects/Materials/Weapon/M_MuzzleGlow.M_MuzzleGlow","49","28","28","1","25.297199","0","28"
"/Game/FPS/Effects/WeaponEffects/GenericImpact/M_LensFlare_02.M_LensFlare_02","49","15","15","1","13.159715","0","30"
"/Game/FPS/Effects/Materials/LensFlare/M_Lensflare_01.M_Lensflare_01","49","15","15","1","12.933466","0","30"
"/Game/FPS/Effects/WeaponEffects/BloodImpact/M_blood_splash_03.M_blood_splash_03","49","69","69","1","65.976791","0","138"
"/Game/FPS/Effects/Materials/Smoke/M_ImpactSmoke.M_ImpactSmoke","49","80","80","1","76.120193","0","160"
"/Game/FPS/Effects/Materials/Smoke/M_SmokeBall.M_SmokeBall","49","20","20","1","16.247431","0","40"
"/Game/FPS/Effects/WeaponEffects/BloodImpact/M_blood_splash_01.M_blood_splash_01","49","69","69","1","67.693253","0","138"
"/Game/FPS/Effects/WeaponEffects/GenericImpact/M_spark_subUV.M_spark_subUV","49","15","15","1","12.174371","0","30"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","0","16","1","0.000000","0","0"
"/Engine/EditorMaterials/WidgetVertexColorMaterial.WidgetVertexColorMaterial","49","7","1","1","6.100101","0","26"
"/Engine/EditorMaterials/Cloth/CameraLitDoubleSided.CameraLitDoubleSided","49","6","1","1","5.061962","0","22"
