"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/US_Military/Materials/MM_Basic_PBR.MM_Basic_PBR","49","0","113","4","0.000000","0","69"
"/Game/Factory/Materials/Master/M_Simple.M_Simple","49","0","150","3","0.000000","0","450"
"/Game/TankCleaningCenter/Materials/Master/M_Simple.M_Simple","49","0","75","3","0.000000","0","75"
"/Game/FPS/UI/Materials/ObjetiveMaterial.ObjetiveMaterial","49","0","12","1","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","38","2","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","0","14","1","0.000000","0","0"
"/Game/TankCleaningCenter/Materials/Master/M_MasterBlend_02.M_MasterBlend_02","49","0","46","2","0.000000","0","23"
"/Game/TankCleaningCenter/Materials/Master/M_MasterBlend_01.M_MasterBlend_01","49","0","100","4","0.000000","0","75"
"/Game/FPS/Environment/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","92","4","0.000000","0","0"
"/Game/US_Military/Materials/MM_Glass.MM_Glass","49","0","114","2","0.000000","0","0"
"/Game/US_Military/Materials/MM_Vehicle_Base.MM_Vehicle_Base","49","0","148","4","0.000000","0","37"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","248","8","0.000000","0","0"
"/Game/MilitaryWarehouse/Materials/M_MeshDecal.M_MeshDecal","49","0","264","2","0.000000","0","0"
"/Game/FPS/Demo/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","96","3","0.000000","0","64"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","108","4","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","124","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","200","8","0.000000","0","0"
"/Game/MilitaryWarehouse/Materials/M_Cloth.M_Cloth","49","0","120","3","0.000000","0","0"
"/Game/MilitaryWarehouse/Materials/M_BasePropMaterial.M_BasePropMaterial","49","0","528","6","0.000000","0","528"
"/Game/MilitaryWarehouse/Materials/M_BaseTilingMaterial.M_BaseTilingMaterial","49","0","506","11","0.000000","0","184"
"/Engine/EditorMaterials/Cloth/CameraLitDoubleSided.CameraLitDoubleSided","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/WidgetVertexColorMaterial.WidgetVertexColorMaterial","49","0","7","1","0.000000","0","0"
